source_column,rpm,target label,sample_index,value_0,fault_type_simple,fault_type_name,spectral_centroid,spectral_variance,peak_frequency,peak_amplitude,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,BPFO_amplitude,BPFI_amplitude,BSF_amplitude,FR_amplitude
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,88,-0.768711501,OR,外圈故障,2890.87,2355784.613,2632.81,829.4687,0.0012,0.9984,0.0004,15.6137,0,0,3.6014
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,89,0.926614472,OR,外圈故障,2714.3911,940372.0882,2632.81,857.0853,0.001,0.9987,0.0003,16.7045,0,0,4.0592
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,90,-1.095829769,OR,外圈故障,2993.948,3188580.468,2632.81,769.0374,0.0012,0.9984,0.0004,15.4895,0,0,2.5234
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,91,0.664513501,OR,外圈故障,2934.1895,2770155.317,2632.81,687.6284,0.001,0.9987,0.0003,17.5366,0,0,2.242
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,92,-0.107973239,OR,外圈故障,2922.5457,2614754.093,2804.69,690.1825,0.001,0.9987,0.0004,17.8052,0,0,2.7951
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,93,-0.226223444,OR,外圈故障,2733.7047,1058797.531,2632.81,930.9295,0.001,0.9988,0.0003,16.5801,0,0,3.3801
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,94,0.847374644,OR,外圈故障,2905.3165,2507370.013,2632.81,720.6703,0.0009,0.9987,0.0004,15.5614,0,0,2.4647
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,95,-0.539525535,OR,外圈故障,2851.4091,2182346.185,2804.69,751.397,0.001,0.9987,0.0003,13.8524,0,0,2.5685
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,96,-0.080340888,OR,外圈故障,2917.665,2695348.31,2804.69,786.4674,0.001,0.9987,0.0004,12.9738,0,0,4.7357
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,97,0.087078647,OR,外圈故障,2827.8288,1864245.975,2804.69,729.3155,0.0009,0.9987,0.0004,10.1292,0,0,5.0195
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,98,-1.162878854,OR,外圈故障,3065.7532,4243603.424,2632.81,937.364,0.0015,0.9977,0.0008,22.07,0,0,10.5452
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,99,0.069605249,OR,外圈故障,3158.23,4469750.602,2804.69,743.1683,0.001,0.9982,0.0008,17.6769,0,0,5.3343
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,100,1.290711326,OR,外圈故障,2904.8595,2825707.805,2804.69,662.2289,0.0016,0.9979,0.0005,22.4463,0,0,8.6928
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,101,-2.144233655,OR,外圈故障,3269.2664,5217194.468,2632.81,782.8481,0.0009,0.998,0.0011,20.6505,0,0,2.742
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,102,-0.212813627,OR,外圈故障,2702.9272,803880.9124,2632.81,741.0564,0.0008,0.9989,0.0003,16.2649,0,0,2.2141
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,103,0.271971581,OR,外圈故障,2884.9434,2344910.454,2804.69,739.6687,0.001,0.9987,0.0003,14.6948,0,0,1.6514
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,104,-0.072620084,OR,外圈故障,2707.1354,960923.7303,2804.69,725.1746,0.0011,0.9987,0.0002,11.8322,0,0,5.336
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,105,-0.537087387,OR,外圈故障,2815.7967,1631358.35,2804.69,722.9416,0.0007,0.999,0.0003,11.0612,0,0,2.7912
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,106,0.30001029,OR,外圈故障,2814.3211,1750266.349,2632.81,864.004,0.0009,0.9987,0.0004,17.9707,0,0,7.1849
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,107,-0.091718915,OR,外圈故障,2955.8482,2934550.282,2804.69,797.7425,0.001,0.9986,0.0005,16.8508,0,0,5.763
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,108,-0.087655334,OR,外圈故障,2908.755,2682137.416,2804.69,738.2923,0.0011,0.9985,0.0004,12.6367,0,0,4.1632
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,109,-0.426151627,OR,外圈故障,3077.7186,4012765.288,2804.69,814.9903,0.0012,0.9981,0.0008,19.9576,0,0,5.288
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,110,1.067214373,OR,外圈故障,3081.5276,3725435.551,2632.81,766.9593,0.0008,0.9986,0.0006,23.2586,0,0,2.4797
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,111,0.319515478,OR,外圈故障,2817.7602,1698023.424,2804.69,768.8954,0.0008,0.9989,0.0003,19.3827,0,0,2.2285
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,112,-0.279862712,OR,外圈故障,2763.1346,1239797.83,2804.69,836.2146,0.0009,0.9989,0.0002,15.8412,0,0,2.7025
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,113,0.095612167,OR,外圈故障,2750.3331,1109942.97,2632.81,688.61,0.0008,0.999,0.0002,11.5259,0,0,2.5648
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,114,-0.152266271,OR,外圈故障,2860.9164,2078167.42,2804.69,804.688,0.0007,0.999,0.0003,10.1842,0,0,1.3484
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,115,0.331299862,OR,外圈故障,2681.8993,621332.5294,2632.81,785.2161,0.0006,0.9991,0.0003,10.4219,0,0,2.0052
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,116,-0.696786118,OR,外圈故障,2696.9004,807459.1129,2632.81,729.6415,0.0008,0.999,0.0002,13.4396,0,0,2.7632
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,117,0.383720057,OR,外圈故障,2700.2076,971734.6924,2804.69,644.4859,0.0009,0.9989,0.0002,19.0954,0,0,1.4612
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,118,-0.444031383,OR,外圈故障,2689.7147,732685.5957,2632.81,784.7143,0.0008,0.999,0.0002,21.6055,0,0,2.8116
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,119,0.443454697,OR,外圈故障,2802.322,1714138.353,2632.81,936.5456,0.0008,0.9989,0.0002,22.3186,0,0,1.6558
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,120,-0.483448118,OR,外圈故障,2772.4958,1415072.973,2632.81,769.2713,0.0009,0.9989,0.0002,21.8091,0,0,1.8589
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,121,0.181760084,OR,外圈故障,2712.7014,880721.3985,2632.81,841.2583,0.001,0.9988,0.0002,18.4023,0,0,2.4758
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,122,-0.195746587,OR,外圈故障,2856.101,2299467.88,2804.69,727.6631,0.0009,0.9988,0.0003,10.7962,0,0,2.2795
12kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,123,-0.152266271,OR,外圈故障,2716.9088,964621.2481,2632.81,745.5567,0.0009,0.9989,0.0003,8.9022,0,0,2.3365
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,0,-0.619543205,OR,外圈故障,2928.4122,2659641.677,2601.56,923.5949,0.0012,0.9983,0.0005,16.8182,0,0,5.2764
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,1,-0.645143765,OR,外圈故障,2756.5592,1362021.747,2656.25,659.0831,0.0011,0.9986,0.0003,17.0989,0,0,2.189
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,2,0.209427309,OR,外圈故障,2870.2713,2399032.44,2601.56,682.1224,0.0012,0.9984,0.0003,13.7005,0,0,3.773
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,3,-0.103874782,OR,外圈故障,2712.8114,1005692.049,2601.56,835.5188,0.001,0.9987,0.0003,7.989,0,0,2.7631
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,4,-0.3005521,OR,外圈故障,2937.1791,2722958.765,2601.56,807.4596,0.0009,0.9986,0.0005,6.9054,0,0,5.6636
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,5,0.205363729,OR,外圈故障,2864.4547,2130730.623,2601.56,734.1512,0.0009,0.9987,0.0004,9.9934,0,0,4.9213
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,6,-1.860560828,OR,外圈故障,3093.9649,4023361.784,2656.25,717.0594,0.0012,0.9982,0.0007,6.6241,0,0,2.1131
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,7,-0.889771339,OR,外圈故障,3151.6676,4573942.399,2601.56,767.1916,0.0013,0.9979,0.0008,7.8435,0,0,4.6795
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,8,-0.037638413,OR,外圈故障,2702.8199,862964.0085,2601.56,884.4079,0.001,0.9987,0.0003,18.6385,0,0,2.5897
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,9,1.4488195,OR,外圈故障,3252.2244,5224441.833,2601.56,663.7534,0.0015,0.9973,0.0012,20.1382,0,0,7.7622
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,10,-0.103874782,OR,外圈故障,2802.3269,1785947.254,2601.56,657.4146,0.0014,0.9983,0.0003,13.5988,0,0,2.2421
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,11,-0.252195487,OR,外圈故障,2910.9909,2732722.596,2601.56,881.0545,0.0013,0.9981,0.0006,12.5492,0,0,7.6516
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,12,-0.795089903,OR,外圈故障,3044.7658,3633404.859,2601.56,917.6038,0.0009,0.9985,0.0006,6.6256,0,0,2.9124
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,13,0.097272475,OR,外圈故障,2779.4533,1428508.94,2601.56,865.4692,0.0009,0.9987,0.0004,5.2715,0,0,4.6818
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,14,0.981914049,OR,外圈故障,3177.9178,4700798.774,2601.56,674.4607,0.0009,0.9982,0.0009,5.6563,0,0,4.1922
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,15,-0.582564618,OR,外圈故障,2994.21,3446179.8,2601.56,762.0709,0.0012,0.9983,0.0005,8.7401,0,0,2.8431
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,16,-0.570373876,OR,外圈故障,2791.3025,1752542.858,2601.56,928.5827,0.0013,0.9983,0.0004,18.4359,0,0,5.243
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,17,0.989634853,OR,外圈故障,2729.179,1079271.774,2601.56,817.5475,0.0012,0.9985,0.0004,15.753,0,0,4.2251
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,18,-0.461063548,OR,外圈故障,2678.6999,646213.395,2578.12,609.1654,0.0012,0.9985,0.0003,15.9353,0,0,2.215
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,19,0.468277416,OR,外圈故障,2939.1531,2933318.333,2601.56,783.8276,0.0012,0.9983,0.0005,14.8139,0,0,6.0003
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,20,-0.532988931,OR,外圈故障,3189.789,4760012.919,2601.56,905.2258,0.001,0.9981,0.0009,8.2657,0,0,3.7261
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,21,-0.986890924,OR,外圈故障,2938.2139,2874766.811,2601.56,836.4063,0.0011,0.9984,0.0005,7.384,0,0,5.5567
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,22,1.248078601,OR,外圈故障,2981.0017,3116854.49,2656.25,622.3168,0.001,0.9985,0.0005,8.5826,0,0,2.4741
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,23,0.507287793,OR,外圈故障,2854.837,2219690.182,2601.56,758.197,0.001,0.9986,0.0003,6.5109,0,0,2.6014
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,24,0.278101828,OR,外圈故障,2710.9258,1015146.228,2601.56,912.1783,0.001,0.9986,0.0004,12.3245,0,0,4.8801
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,25,-0.160764916,OR,外圈故障,2729.0125,1251168.577,2601.56,878.947,0.0015,0.9981,0.0004,10.4324,0,0,7.9663
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,26,-0.076242431,OR,外圈故障,2954.0522,2934528.15,2601.56,626.0701,0.0012,0.9983,0.0005,17.0762,0,0,3.1043
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,27,0.614159972,OR,外圈故障,2742.4132,1440271.723,2601.56,721.5091,0.0018,0.9978,0.0005,11.3409,0,0,7.9952
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,28,1.082284498,OR,外圈故障,3049.1269,3690957.319,2601.56,912.2832,0.0008,0.9986,0.0006,8.6365,0,0,3.1505
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,29,-0.374102916,OR,外圈故障,2741.3413,1166304.371,2601.56,924.4774,0.0008,0.9988,0.0003,5.1478,0,0,2.3851
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,30,-0.098592127,OR,外圈故障,2951.2868,2981268.67,2656.25,637.2282,0.0012,0.9983,0.0005,11.4263,0,0,5.6722
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,31,0.107431427,OR,外圈故障,2748.7955,1419871.669,2601.56,601.6261,0.0011,0.9986,0.0003,5.3404,0,0,1.7763
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,32,0.476404578,OR,外圈故障,2918.4865,2780240.031,2601.56,829.9742,0.001,0.9986,0.0004,12.5816,0,0,4.491
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,33,-0.512264668,OR,外圈故障,2816.8668,1895177.531,2601.56,918.7666,0.0009,0.9987,0.0004,15.1679,0,0,2.7063
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,34,-0.361505815,OR,外圈故障,2915.9143,2676397.779,2601.56,713.6778,0.0011,0.9985,0.0005,14.4553,0,0,2.6318
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,35,-0.788994531,OR,外圈故障,3138.3889,4444778.273,2710.94,618.3666,0.0013,0.9978,0.0008,13.1868,0,0,6.1751
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,36,0.970129664,OR,外圈故障,2909.9768,2615755.826,2601.56,706.2148,0.0009,0.9987,0.0004,9.3284,0,0,3.7303
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,37,0.704777828,OR,外圈故障,2998.8842,3389216.711,2601.56,906.1921,0.0009,0.9985,0.0006,9.4805,0,0,6.2647
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,38,0.333772886,OR,外圈故障,2825.8082,2048873.24,2601.56,637.1253,0.0009,0.9988,0.0004,9.7398,0,0,3.7849
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,39,-0.324527228,OR,外圈故障,2876.7768,2387307.918,2601.56,646.6657,0.001,0.9986,0.0003,7.5174,0,0,2.7741
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,40,0.631633371,OR,外圈故障,2752.8716,1322506.732,2601.56,810.0678,0.0009,0.9988,0.0003,9.6405,0,0,2.9377
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,41,0.417889012,OR,外圈故障,2976.2655,3175316.239,2601.56,838.4116,0.001,0.9984,0.0005,14.8261,0,0,4.8652
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,42,0.236246944,OR,外圈故障,2760.2903,1341905.037,2601.56,771.9087,0.0009,0.9988,0.0003,14.9524,0,0,2.6595
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,43,-0.391576314,OR,外圈故障,3026.5275,3533039.152,2601.56,687.9347,0.0011,0.9984,0.0005,15.7302,0,0,2.9926
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,44,-0.009193346,OR,外圈故障,3008.8865,3466816.106,2601.56,740.5517,0.0013,0.9982,0.0005,10.1745,0,0,2.8923
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,45,0.713717706,OR,外圈故障,2716.1821,967072.3361,2601.56,873.7883,0.0008,0.9989,0.0003,8.4431,0,0,4.1521
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,46,-1.534661636,OR,外圈故障,3475.6088,6554967.377,2601.56,630.7871,0.0009,0.9972,0.0019,4.8086,0,0,3.0159
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,47,1.144457287,OR,外圈故障,2990.2636,3135710.985,2601.56,668.4554,0.0011,0.9985,0.0005,8.2833,0,0,2.1947
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,48,1.497176114,OR,外圈故障,3093.2272,3858990.051,2601.56,904.2952,0.0009,0.9984,0.0007,7.6293,0,0,2.1632
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,49,-0.245693757,OR,外圈故障,2696.6121,859209.737,2601.56,901.9886,0.001,0.9987,0.0003,13.1706,0,0,5.231
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,50,0.121653961,OR,外圈故障,2874.0144,2326334.131,2601.56,854.2763,0.0009,0.9987,0.0004,15.561,0,0,3.9026
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,51,-0.608977895,OR,外圈故障,3438.4578,6373270.678,2601.56,697.1581,0.0012,0.9971,0.0018,14.7382,0,0,3.0336
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,52,1.116824937,OR,外圈故障,2727.3995,1362806.772,2601.56,789.8818,0.0014,0.9983,0.0003,15.9412,0,0,6.2228
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,53,2.635791497,OR,外圈故障,3206.4391,4612548.189,2601.56,971.3887,0.0008,0.9983,0.0009,7.2398,0,0,3.0414
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,54,0.438206917,OR,外圈故障,3031.0037,3654217.844,2601.56,840.048,0.0012,0.9982,0.0006,8.7777,0,0,6.2099
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,55,0.496316125,OR,外圈故障,2674.4125,577916.0788,2601.56,661.977,0.0009,0.9989,0.0003,7.7638,0,0,2.9237
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,56,-0.47772423,OR,外圈故障,2859.4947,2191178.873,2601.56,848.5955,0.0009,0.9988,0.0004,7.7013,0,0,2.5228
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,57,0.516227672,OR,外圈故障,2905.4515,2588523.8,2601.56,912.878,0.0011,0.9985,0.0004,11.4227,0,0,5.5952
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,58,-0.999081666,OR,外圈故障,2857.5977,2189061.215,2601.56,869.391,0.0012,0.9984,0.0004,15.6028,0,0,4.6819
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,59,-0.755266809,OR,外圈故障,2783.6551,1598479.05,2601.56,643.2521,0.0012,0.9985,0.0003,16.1948,0,0,3.9856
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,60,-0.664242595,OR,外圈故障,2758.2822,1432312.01,2601.56,806.6872,0.001,0.9987,0.0003,12.6109,0,0,2.78
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,61,0.038350551,OR,外圈故障,2814.9234,1825509.197,2601.56,929.4068,0.0011,0.9985,0.0004,7.198,0,0,3.8007
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,62,-0.209527887,OR,外圈故障,2765.1824,1511044.93,2601.56,805.8685,0.0014,0.9981,0.0004,11.2832,0,0,7.793
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,63,-0.350127788,OR,外圈故障,2702.5035,813394.9123,2578.12,588.6136,0.001,0.9987,0.0003,6.57,0,0,2.8021
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,64,-0.731698039,OR,外圈故障,2765.182,1586043.559,2601.56,761.406,0.0015,0.9982,0.0004,14.6771,0,0,9.5233
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,65,-0.469597068,OR,外圈故障,2953.7193,2850761.171,2601.56,883.1446,0.0008,0.9988,0.0005,7.8293,0,0,2.2608
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,66,0.024128018,OR,外圈故障,2820.3866,1814196.838,2601.56,921.1702,0.0009,0.9987,0.0004,11.8347,0,0,3.4308
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,67,0.544672738,OR,外圈故障,3141.9571,4483894.91,2601.56,608.8536,0.0011,0.9982,0.0007,13.1104,0,0,2.5681
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,68,0.369938757,OR,外圈故障,2734.18,1246601.661,2601.56,630.7824,0.0013,0.9985,0.0003,13.5481,0,0,4.1221
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,69,-1.291659495,OR,外圈故障,2940.1046,2854665.546,2601.56,903.5204,0.0009,0.9986,0.0005,10.9605,0,0,3.2435
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,70,0.198861999,OR,外圈故障,2854.2286,2111506.647,2601.56,943.0336,0.0008,0.9988,0.0004,7.4832,0,0,4.3659
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,71,-0.028292176,OR,外圈故障,2900.223,2535050.897,2601.56,703.7396,0.0008,0.9987,0.0005,7.7275,0,0,5.2843
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,72,0.918522186,OR,外圈故障,3165.5015,4618032.96,2601.56,622.6824,0.0008,0.9984,0.0008,7.5145,0,0,4.6676
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,73,-1.301818448,OR,外圈故障,3285.6044,5253157.375,2601.56,746.3004,0.0007,0.9982,0.0011,5.8948,0,0,2.4068
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,74,-0.81906503,OR,外圈故障,2929.083,2744212.885,2601.56,920.7346,0.0008,0.9987,0.0005,9.5122,0,0,1.9887
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,75,0.924617557,OR,外圈故障,3127.647,4385613.537,2601.56,687.6653,0.0012,0.998,0.0008,13.1036,0,0,2.8691
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,76,0.018845363,OR,外圈故障,2761.7737,1504778.841,2601.56,630.8496,0.0013,0.9985,0.0003,12.0369,0,0,2.3432
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,77,-0.760549464,OR,外圈故障,2716.5776,1034880.862,2601.56,856.5442,0.0009,0.9988,0.0003,11.5951,0,0,2.9005
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,78,-0.366382112,OR,外圈故障,2946.568,2891706.435,2601.56,922.7645,0.0011,0.9984,0.0005,8.9361,0,0,3.1742
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,79,-0.449279163,OR,外圈故障,2897.5737,2422944.924,2601.56,764.5916,0.0007,0.9988,0.0004,6.5211,0,0,2.5391
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,80,0.380910426,OR,外圈故障,3097.3618,3995772.816,2656.25,687.3443,0.0008,0.9986,0.0006,7.7798,0,0,3.0096
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,81,0.365875177,OR,外圈故障,2737.9688,1209143.64,2601.56,745.4931,0.0009,0.9988,0.0003,6.6022,0,0,2.6365
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,82,-1.10920471,OR,外圈故障,2763.4622,1406072.762,2601.56,894.5249,0.0009,0.9987,0.0004,9.8433,0,0,2.5792
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,83,0.727533881,OR,外圈故障,3231.6194,5029497.822,2601.56,719.121,0.0012,0.9978,0.001,12.62,0,0,2.4332
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,84,-1.033622104,OR,外圈故障,2727.4002,1203190.68,2601.56,699.6488,0.0014,0.9983,0.0003,11.31,0,0,6.2566
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,85,-1.494432184,OR,外圈故障,3169.2123,4453347.17,2601.56,892.5956,0.001,0.9982,0.0009,9.1344,0,0,3.6531
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,86,-0.449279163,OR,外圈故障,2930.89,2707430.699,2601.56,1014.8603,0.0009,0.9986,0.0005,10.0651,0,0,2.692
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,87,0.747445428,OR,外圈故障,3231.5642,4883234.045,2601.56,849.7487,0.0009,0.9981,0.001,6.7407,0,0,3.7834
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,88,0.614972689,OR,外圈故障,3217.1066,4896002.763,2601.56,655.6867,0.001,0.998,0.001,6.7492,0,0,4.152
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,89,-1.371305681,OR,外圈故障,3034.1878,3674256.927,2601.56,798.6835,0.0008,0.9986,0.0006,7.2248,0,0,2.6509
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,90,-1.386747289,OR,外圈故障,3055.3117,3577909.944,2601.56,942.6913,0.0008,0.9985,0.0007,6.7708,0,0,2.6031
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,91,-0.089245891,OR,外圈故障,2869.3242,2416458.672,2601.56,799.4912,0.0013,0.9983,0.0004,13.506,0,0,6.2883
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,92,0.213084533,OR,外圈故障,3006.1405,3305600.541,2601.56,658.0484,0.0012,0.9983,0.0005,13.6682,0,0,3.5963
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,93,0.190734837,OR,外圈故障,2828.5912,1942580.388,2601.56,831.5604,0.0012,0.9984,0.0004,10.5439,0,0,4.69
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,94,-0.87229794,OR,外圈故障,3080.851,3856245.057,2601.56,997.4041,0.0009,0.9985,0.0007,8.922,0,0,2.3789
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,95,0.914052247,OR,外圈故障,2867.346,2163863.667,2601.56,899.612,0.001,0.9986,0.0004,7.7092,0,0,2.9473
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,96,0.649106769,OR,外圈故障,2787.3521,1607469.548,2703.12,592.7137,0.001,0.9986,0.0003,5.1944,0,0,3.6092
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,97,0.327677515,OR,外圈故障,2791.6185,1618782.545,2601.56,792.3924,0.0008,0.9988,0.0003,9.0558,0,0,2.0867
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,98,-0.201807083,OR,外圈故障,2846.665,2029104.946,2601.56,898.7884,0.0009,0.9987,0.0004,7.511,0,0,2.3756
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,99,-0.338343403,OR,外圈故障,2801.3737,1915253.195,2601.56,784.493,0.0012,0.9983,0.0005,7.7347,0,0,7.9328
12kHz_DE_data OR007@3_1 (第1列),1774,OR007@3_1,100,0.47396643,OR,外圈故障,2719.7716,981490.224,2601.56,605.8463,0.0011,0.9986,0.0003,12.4508,0,0,5.1951
